Timestamp_us,Elapsed_ms,System_CPU_Percent,Process_CPU_Percent,Process_RSS_KB,Process_VmSize_KB,System_Total_KB,System_Used_KB,System_Free_KB,System_Available_KB,System_Buffers_KB,System_Cached_KB,System_Used_Percent,System_Available_Percent,CtxSwitches
101679761,617,0.00,0.00,4472,82088,899736,33200,814816,860408,1044,50676,3.69,95.63,340
101682042,619,0.00,100.00,4472,82088,899736,33200,814816,860408,1044,50676,3.69,95.63,341
101684227,621,100.00,0.00,4472,82088,899736,33200,814816,860408,1044,50676,3.69,95.63,342
101686412,623,0.00,0.00,4472,82088,899736,33200,814816,860408,1044,50676,3.69,95.63,344
101688662,625,0.00,0.00,4472,82088,899736,33200,814816,860408,1044,50676,3.69,95.63,345
101690868,628,0.00,50.00,4472,82088,899736,33200,814816,860408,1044,50676,3.69,95.63,346
101693041,630,100.00,0.00,4472,82088,899736,33200,814816,860408,1044,50676,3.69,95.63,347
101695234,632,0.00,0.00,4472,82088,899736,33200,814816,860408,1044,50676,3.69,95.63,348
101697456,634,0.00,0.00,4472,82088,899736,33200,814816,860408,1044,50676,3.69,95.63,349
101699645,636,50.00,0.00,4472,82088,899736,33200,814816,860408,1044,50676,3.69,95.63,350
101701828,639,0.00,0.00,4472,82088,899736,33200,814816,860408,1044,50676,3.69,95.63,351
101704076,641,50.00,50.00,4472,82088,899736,33200,814816,860408,1044,50676,3.69,95.63,352
101706275,643,100.00,0.00,4472,82088,899736,33200,814816,860408,1044,50676,3.69,95.63,353
101708467,645,0.00,0.00,4472,82088,899736,33200,814816,860408,1044,50676,3.69,95.63,354
101710719,647,0.00,50.00,4472,79016,899736,33200,814816,860408,1044,50676,3.69,95.63,356
101714595,651,100.00,0.00,4472,79016,899736,33200,814816,860408,1044,50676,3.69,95.63,357
101717867,655,0.00,50.00,4472,79016,899736,33200,814816,860408,1044,50676,3.69,95.63,358
101720228,657,50.00,0.00,4472,82088,899736,33200,814816,860408,1044,50676,3.69,95.63,359
101723038,660,0.00,0.00,4472,82088,899736,33200,814816,860408,1044,50676,3.69,95.63,360
101725830,663,0.00,50.00,4472,82088,899736,33200,814816,860408,1044,50676,3.69,95.63,361
101728650,665,100.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,363
101731420,668,50.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,364
101733691,670,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,365
101735879,673,100.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,366
101738127,675,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,367
101740304,677,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,368
101742509,679,50.00,50.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,370
101744697,681,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,371
101746880,684,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,372
101749041,686,100.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,373
101751230,688,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,375
101753533,690,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,376
101755721,692,50.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,377
101757964,695,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,378
101760152,697,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,380
101762371,699,100.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,381
101764554,701,0.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,382
101766730,703,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,383
101768894,706,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,384
101771042,708,100.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,385
101773255,710,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,386
101775434,712,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,388
101777673,714,50.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,389
101779858,717,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,390
101782041,719,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,391
101784221,721,50.00,50.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,392
101786418,723,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,393
101788685,725,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,394
101790879,728,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,395
101793041,730,50.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,396
101795241,732,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,397
101797440,734,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,398
101799629,736,100.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,399
101801869,739,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,400
101804067,741,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,401
101806256,743,50.00,50.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,403
101808441,745,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,404
101810636,747,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,405
101812815,750,100.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,406
101815032,752,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,408
101817310,754,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,409
101819498,756,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,410
101821706,758,100.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,411
101823880,761,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,412
101826127,763,100.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,413
101828310,765,50.00,200.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,414
101830534,767,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,415
101832725,769,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,416
101834903,772,50.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,417
101837041,774,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,418
101839235,776,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,420
101841449,778,100.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,421
101843632,780,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,422
101845864,783,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,423
101848066,785,50.00,50.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,424
101850270,787,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,425
101852452,789,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,426
101854646,791,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,427
101856813,794,50.00,50.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,428
101859026,796,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,429
101861221,798,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,430
101863404,800,100.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,431
101865609,802,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,432
101867788,805,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,433
101870029,807,50.00,50.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,434
101872198,809,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,436
101874387,811,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,437
101876569,813,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,438
101878755,815,50.00,50.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,440
101881041,818,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,441
101883227,820,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,442
101885444,822,50.00,50.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,443
101887608,824,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,444
101889899,827,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,445
101892041,829,100.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,446
101894254,831,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,447
101896452,833,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,448
101898641,835,50.00,33.33,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,449
101900813,838,100.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,450
101903034,840,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,452
101905236,842,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,453
101907410,844,50.00,50.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,454
101909608,846,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,455
101911789,849,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,456
101914028,851,100.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,457
101916209,853,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,458
101918402,855,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,459
101920567,857,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,460
101922753,859,100.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,461
101924942,862,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,462
101927188,864,100.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,463
101929388,866,0.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,464
101931568,868,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,465
101933791,871,50.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,466
101935970,873,0.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,468
101938221,875,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,469
101940393,877,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,470
101942571,879,100.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,472
101944820,882,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,473
101947039,884,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,474
101949239,886,50.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,475
101951410,888,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,476
101953618,890,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,477
101955781,893,100.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,478
101957966,895,0.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,479
101960194,897,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,480
101962385,899,50.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,481
101964555,901,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,482
101966757,903,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,484
101968942,906,100.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,486
101971173,908,0.00,100.00,4472,79016,899736,33184,814816,860424,1044,50692,3.69,95.63,487
101974225,911,0.00,0.00,4472,79016,899736,33184,814816,860424,1044,50692,3.69,95.63,489
101978107,915,100.00,200.00,4472,79016,899736,33184,814816,860424,1044,50692,3.69,95.63,490
101980649,917,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,491
101983310,920,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,492
101986102,923,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,493
101988815,926,50.00,50.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,494
101991643,928,100.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,495
101994143,931,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,496
101996443,933,100.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,497
101998640,935,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,499
102000811,938,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,500
102003034,940,50.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,501
102005232,942,0.00,100.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,502
102007435,944,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,503
102009673,946,50.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,504
102011846,949,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,505
102014041,951,0.00,0.00,4472,82088,899736,33184,814816,860424,1044,50692,3.69,95.63,506
102016216,953,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,507
102018413,955,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,508
102020592,957,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,509
102022793,960,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,510
102024995,962,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,511
102027209,964,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,512
102029430,966,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,513
102031601,968,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,515
102033808,971,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,516
102035994,973,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,517
102038213,975,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,518
102040384,977,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,519
102042588,979,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,520
102044764,982,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,521
102046940,984,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,522
102049177,986,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,523
102051360,988,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,525
102053596,990,50.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,526
102055782,993,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,527
102057993,995,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,528
102060195,997,66.67,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,529
102062409,999,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,531
102064596,1001,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,532
102066806,1004,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,533
102068984,1006,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,534
102071223,1008,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,535
102073396,1010,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,536
102075596,1012,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,537
102077766,1015,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,538
102079952,1017,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,539
102082198,1019,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,540
102084370,1021,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,541
102086595,1023,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,542
102088763,1026,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,543
102090976,1028,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,544
102093175,1030,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,545
102095357,1032,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,547
102097635,1034,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,548
102099850,1037,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,549
102102031,1039,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,550
102104212,1041,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,551
102106416,1043,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,552
102108612,1045,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,553
102110838,1048,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,554
102113043,1050,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,555
102115238,1052,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,557
102117496,1054,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,558
102119686,1056,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,559
102121870,1059,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,560
102124059,1061,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,561
102126259,1063,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,563
102128432,1065,0.00,200.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,564
102130655,1067,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,565
102132822,1070,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,566
102135036,1072,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,567
102137207,1074,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,568
102139386,1076,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,569
102141580,1078,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,570
102143775,1081,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,571
102145946,1083,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,572
102148162,1085,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,573
102150388,1087,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,574
102152567,1089,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,575
102154772,1092,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,576
102156948,1094,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,577
102159199,1096,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,579
102161375,1098,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,580
102163577,1100,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,581
102165752,1102,0.00,50.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,582
102167931,1105,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,583
102170175,1107,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,584
102172353,1109,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,585
102174558,1111,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,586
102176742,1113,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,588
102178970,1116,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,589
102181228,1118,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,591
102183424,1120,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,592
102185634,1122,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,593
102187811,1125,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,594
102189994,1127,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,595
102192204,1129,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,597
102194412,1131,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,598
102196591,1133,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,599
102198879,1136,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,600
102201070,1138,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,601
102203266,1140,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,602
102205434,1142,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,603
102207645,1144,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,604
102209837,1147,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,605
102212052,1149,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,606
102214263,1151,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,607
102216463,1153,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,608
102218642,1155,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,609
102220863,1158,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,610
102223058,1160,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,612
102225256,1162,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,613
102227454,1164,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,614
102229645,1166,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,615
102231817,1169,100.00,0.00,4472,79016,899736,33172,814816,860424,1044,50704,3.69,95.63,616
102234876,1172,0.00,100.00,4472,79016,899736,33172,814816,860424,1044,50704,3.69,95.63,617
102238539,1175,50.00,0.00,4472,79016,899736,33172,814816,860424,1044,50704,3.69,95.63,618
102241056,1178,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,619
102243701,1180,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,620
102246511,1183,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,621
102249406,1186,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,622
102252234,1189,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,623
102254639,1191,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,625
102256864,1194,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,626
102259066,1196,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,627
102261273,1198,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,628
102263452,1200,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,629
102265650,1202,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,630
102267821,1205,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,631
102270034,1207,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,632
102272232,1209,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,633
102274407,1211,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,634
102276615,1213,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,635
102278786,1216,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,636
102280993,1218,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,637
102283212,1220,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,638
102285399,1222,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,639
102287567,1224,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,641
102289775,1227,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,642
102291957,1229,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,643
102294161,1231,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,644
102296380,1233,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,645
102298555,1235,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,646
102300764,1238,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,647
102303061,1240,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,648
102305264,1242,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,649
102307447,1244,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,650
102309641,1246,100.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,651
102311823,1249,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,652
102314045,1251,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,653
102316236,1253,50.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,654
102318416,1255,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,656
102320615,1257,0.00,100.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,657
102322791,1260,0.00,0.00,4472,82088,899736,33172,814816,860424,1044,50704,3.69,95.63,658
